(383, 1247)
(383, 1246)
(384, 1245)
(384, 1244)
(384, 1243)
(385, 1242)
(385, 1241)
(385, 1240)
(386, 1239)
(386, 1238)
(386, 1237)
(387, 1236)
(387, 1235)
(387, 1234)
(387, 1233)
(388, 1232)
(388, 1231)
(388, 1230)
(389, 1229)
(389, 1228)
(389, 1227)
(390, 1226)
(390, 1225)
(390, 1224)
(391, 1223)
(391, 1222)
(392, 1221)
(392, 1220)
(392, 1219)
(393, 1218)
(393, 1217)
(394, 1216)
(394, 1215)
(394, 1214)
(395, 1213)
(395, 1212)
(396, 1211)
(396, 1210)
(397, 1209)
(397, 1208)
(398, 1207)
(398, 1206)
(399, 1205)
(399, 1204)
(400, 1203)
(400, 1202)
(401, 1201)
(402, 1200)
(402, 1199)
(403, 1198)
(404, 1197)
(404, 1196)
(405, 1195)
(405, 1194)
(406, 1193)
(407, 1192)
(408, 1191)
(408, 1190)
(409, 1189)
(410, 1188)
(411, 1187)
(412, 1186)
(413, 1185)
(414, 1184)
(415, 1183)
(416, 1182)
(417, 1182)
(418, 1181)
(419, 1180)
(420, 1180)
(421, 1179)
(422, 1179)
(423, 1179)
(424, 1178)
(425, 1178)
(426, 1178)
(427, 1177)
(428, 1177)
(429, 1177)
(430, 1177)
(431, 1177)
(432, 1176)
(433, 1176)
(434, 1176)
(435, 1176)
(436, 1176)
(437, 1176)
(438, 1176)
(439, 1176)
(440, 1176)
(441, 1177)
(442, 1177)
(443, 1177)
(444, 1177)
(445, 1177)
(446, 1177)
(447, 1177)
(448, 1178)
(449, 1178)
(450, 1178)
(451, 1178)
(452, 1178)
(453, 1179)
(454, 1179)
(455, 1179)
(456, 1180)
(457, 1180)
(458, 1181)
(459, 1181)
(460, 1182)
(461, 1183)
(462, 1184)
(463, 1185)
(464, 1186)
(465, 1187)
(466, 1188)
(467, 1189)
(467, 1190)
(468, 1191)
(468, 1192)
(469, 1193)
(470, 1194)
(470, 1195)
(471, 1196)
(471, 1197)
(472, 1198)
(472, 1199)
(472, 1200)
(473, 1201)
(473, 1202)
(474, 1203)
(474, 1204)
(474, 1205)
(475, 1206)
(475, 1207)
(475, 1208)
(476, 1209)
(476, 1210)
(476, 1211)
(477, 1212)
(477, 1213)
(477, 1214)
(477, 1215)
(478, 1216)
(478, 1217)
(478, 1218)
(479, 1219)
(479, 1220)
(479, 1221)
(479, 1222)
(480, 1223)
(480, 1224)
(480, 1225)
(481, 1226)
(481, 1227)
(481, 1228)
(482, 1229)
(482, 1230)
(482, 1231)
(483, 1232)
(483, 1233)
(483, 1234)
(484, 1235)
(484, 1236)
(485, 1237)
(485, 1238)
(486, 1239)
(486, 1240)
(487, 1241)
(487, 1242)
(488, 1243)
(489, 1244)
(490, 1245)
(491, 1246)
(492, 1247)
(493, 1248)
(494, 1249)
(495, 1249)
(496, 1250)
(497, 1251)
(498, 1251)
(499, 1250)
(500, 1250)
(501, 1249)
(501, 1248)
(502, 1247)
(503, 1246)
(503, 1245)
(504, 1244)
(504, 1243)
(505, 1242)
(505, 1241)
(506, 1240)
(507, 1239)
(507, 1238)
(508, 1237)
(509, 1236)
(510, 1235)
(511, 1234)
(512, 1233)
(513, 1232)
(514, 1232)
(515, 1232)
(516, 1232)
(517, 1232)
(518, 1233)
(519, 1233)
(520, 1233)
(521, 1234)
(522, 1235)
(523, 1236)
(524, 1237)
(525, 1238)
(526, 1239)
(527, 1240)
(528, 1241)
(529, 1242)
(529, 1243)
(530, 1244)
(531, 1245)
(531, 1246)
(532, 1247)
(532, 1248)
(533, 1249)
(534, 1250)
(534, 1251)
(535, 1252)
(536, 1253)
(536, 1254)
(537, 1255)
(538, 1256)
(539, 1257)
(540, 1258)
(541, 1259)
(542, 1260)
(543, 1260)
(544, 1261)
(545, 1261)
(546, 1261)
(547, 1261)
(548, 1261)
(549, 1261)
(550, 1261)
(551, 1261)
(552, 1261)
(553, 1261)
(554, 1261)
(555, 1260)
(556, 1260)
(557, 1259)
(558, 1258)
(559, 1257)
(560, 1256)
(560, 1255)
(561, 1254)
(561, 1253)
(561, 1252)
(561, 1251)
(562, 1250)
(562, 1249)
(562, 1248)
(562, 1247)
(563, 1246)
(564, 1245)
(565, 1245)
(566, 1245)
(567, 1245)
(568, 1246)
(569, 1246)
(570, 1247)
(571, 1248)
(572, 1249)
(573, 1250)
(574, 1251)
(575, 1252)
(576, 1253)
(576, 1254)
(577, 1255)
(578, 1256)
(578, 1257)
(579, 1258)
(579, 1259)
(579, 1260)
(580, 1261)
(580, 1262)
(580, 1263)
(581, 1264)
(581, 1265)
(581, 1266)
(581, 1267)
(581, 1268)
(582, 1269)
(582, 1270)
(582, 1271)
(582, 1272)
(582, 1273)
