(1152, 1118)
(1153, 1119)
(1153, 1120)
(1154, 1121)
(1155, 1122)
(1155, 1123)
(1156, 1124)
(1157, 1125)
(1157, 1126)
(1158, 1127)
(1159, 1128)
(1160, 1129)
(1161, 1130)
(1161, 1131)
(1162, 1132)
(1163, 1133)
(1164, 1134)
(1165, 1135)
(1166, 1136)
(1167, 1137)
(1168, 1137)
(1169, 1138)
(1170, 1139)
(1171, 1140)
(1172, 1141)
(1173, 1142)
(1174, 1142)
(1175, 1143)
(1176, 1144)
(1177, 1144)
(1178, 1145)
(1179, 1146)
(1180, 1146)
(1181, 1147)
(1182, 1147)
(1183, 1148)
(1184, 1148)
(1185, 1149)
(1186, 1149)
(1187, 1150)
(1188, 1150)
(1189, 1151)
(1190, 1151)
(1191, 1152)
(1192, 1152)
(1193, 1152)
(1194, 1153)
(1195, 1153)
(1196, 1153)
(1197, 1154)
(1198, 1154)
(1199, 1154)
(1200, 1155)
(1201, 1155)
(1202, 1155)
(1203, 1155)
(1204, 1156)
(1205, 1156)
(1206, 1156)
(1207, 1156)
(1208, 1157)
(1209, 1157)
(1210, 1157)
(1211, 1157)
(1212, 1157)
(1213, 1158)
(1214, 1158)
(1215, 1158)
(1216, 1158)
(1217, 1158)
(1218, 1158)
(1219, 1158)
(1220, 1159)
(1221, 1159)
(1222, 1159)
(1223, 1159)
(1224, 1159)
(1225, 1159)
(1226, 1159)
(1227, 1159)
(1228, 1159)
(1229, 1159)
(1230, 1159)
(1231, 1159)
(1232, 1159)
(1233, 1159)
(1234, 1159)
(1235, 1160)
(1236, 1160)
(1237, 1160)
(1238, 1160)
(1239, 1160)
(1240, 1160)
(1241, 1160)
(1242, 1160)
(1243, 1160)
(1244, 1160)
(1245, 1160)
(1246, 1160)
(1247, 1159)
(1248, 1159)
(1249, 1159)
(1250, 1159)
(1251, 1159)
(1252, 1159)
(1253, 1159)
(1254, 1159)
(1255, 1159)
(1256, 1159)
(1257, 1159)
(1258, 1159)
(1259, 1159)
(1260, 1159)
(1261, 1159)
(1262, 1159)
(1263, 1158)
(1264, 1158)
(1265, 1158)
(1266, 1158)
(1267, 1158)
(1268, 1158)
(1269, 1158)
(1270, 1158)
(1271, 1158)
(1272, 1157)
(1273, 1157)
(1274, 1157)
(1275, 1157)
(1276, 1157)
(1277, 1157)
(1278, 1157)
(1279, 1157)
(1280, 1156)
(1281, 1156)
(1282, 1156)
(1283, 1157)
(1284, 1157)
(1285, 1157)
(1286, 1157)
(1287, 1158)
(1288, 1158)
(1289, 1159)
(1290, 1159)
(1291, 1160)
(1292, 1160)
(1293, 1161)
(1294, 1162)
(1295, 1163)
(1296, 1163)
(1297, 1164)
(1298, 1165)
(1299, 1166)
(1300, 1167)
(1301, 1168)
(1302, 1169)
(1303, 1170)
(1304, 1171)
(1305, 1172)
(1306, 1173)
(1307, 1174)
(1308, 1175)
(1309, 1176)
(1310, 1177)
(1311, 1178)
(1312, 1179)
(1313, 1180)
(1314, 1181)
(1315, 1182)
(1316, 1183)
(1317, 1184)
(1318, 1185)
(1319, 1186)
(1320, 1187)
(1321, 1188)
(1321, 1189)
(1322, 1190)
(1323, 1191)
(1324, 1192)
(1325, 1193)
(1326, 1194)
(1327, 1195)
(1328, 1196)
(1329, 1197)
(1329, 1198)
(1330, 1199)
(1331, 1200)
(1332, 1201)
(1333, 1202)
(1334, 1203)
(1335, 1204)
(1336, 1205)
(1336, 1206)
(1337, 1207)
(1338, 1208)
(1339, 1209)
(1340, 1210)
(1341, 1211)
(1342, 1212)
(1343, 1213)
(1344, 1214)
(1344, 1215)
(1345, 1216)
(1346, 1217)
(1347, 1218)
(1348, 1219)
(1349, 1220)
(1350, 1221)
(1351, 1222)
(1352, 1223)
(1353, 1224)
(1354, 1225)
(1355, 1226)
(1356, 1227)
(1357, 1228)
(1358, 1229)
(1359, 1230)
(1360, 1231)
(1361, 1232)
(1362, 1233)
(1363, 1233)
(1364, 1234)
(1365, 1235)
(1366, 1236)
(1367, 1237)
(1368, 1238)
(1369, 1239)
(1370, 1239)
(1371, 1240)
(1372, 1241)
(1373, 1242)
(1374, 1242)
(1375, 1243)
(1376, 1244)
(1377, 1244)
(1378, 1245)
(1379, 1246)
(1380, 1247)
(1381, 1248)
(1382, 1248)
(1383, 1249)
(1384, 1250)
(1385, 1251)
(1386, 1251)
(1387, 1252)
(1388, 1253)
(1389, 1254)
(1390, 1254)
(1391, 1255)
(1392, 1256)
(1393, 1256)
(1394, 1257)
(1395, 1258)
(1396, 1258)
(1397, 1259)
(1398, 1260)
(1399, 1260)
(1400, 1261)
(1401, 1262)
(1402, 1262)
(1403, 1263)
(1404, 1263)
(1405, 1264)
(1406, 1265)
(1407, 1265)
(1408, 1266)
(1409, 1266)
(1410, 1267)
(1411, 1268)
(1412, 1268)
(1413, 1269)
(1414, 1269)
(1415, 1270)
(1416, 1270)
(1417, 1271)
(1418, 1271)
(1419, 1272)
(1420, 1272)
(1421, 1272)
(1422, 1273)
(1423, 1273)
(1424, 1274)
(1425, 1274)
(1426, 1275)
(1427, 1275)
(1428, 1276)
(1429, 1276)
(1430, 1276)
(1431, 1277)
(1432, 1277)
(1433, 1277)
(1434, 1278)
(1435, 1278)
(1436, 1278)
(1437, 1279)
(1438, 1279)
(1439, 1279)
(1440, 1280)
(1441, 1280)
(1442, 1280)
(1443, 1281)
(1444, 1281)
(1445, 1281)
(1446, 1281)
(1447, 1281)
(1448, 1282)
(1449, 1282)
(1450, 1282)
(1451, 1282)
(1452, 1282)
(1453, 1283)
(1454, 1283)
(1455, 1283)
(1456, 1283)
(1457, 1283)
(1458, 1283)
(1459, 1283)
(1460, 1283)
(1461, 1283)
(1462, 1284)
(1463, 1284)
(1464, 1284)
(1465, 1284)
(1466, 1284)
(1467, 1284)
(1468, 1284)
(1469, 1284)
(1470, 1284)
(1471, 1284)
(1472, 1283)
(1473, 1283)
(1474, 1283)
(1475, 1283)
(1476, 1283)
(1477, 1283)
(1478, 1283)
(1479, 1283)
(1480, 1283)
(1481, 1282)
(1482, 1282)
(1483, 1282)
(1484, 1282)
(1485, 1282)
(1486, 1281)
(1487, 1281)
(1488, 1281)
(1489, 1281)
(1490, 1280)
(1491, 1280)
(1492, 1280)
(1493, 1279)
(1494, 1279)
(1495, 1279)
(1496, 1278)
(1497, 1278)
(1498, 1277)
(1499, 1277)
