(831, 1056)
(832, 1056)
(833, 1057)
(834, 1058)
(835, 1059)
(836, 1060)
(837, 1061)
(838, 1062)
(839, 1063)
(840, 1064)
(841, 1065)
(842, 1066)
(843, 1067)
(844, 1068)
(845, 1069)
(846, 1070)
(846, 1071)
(847, 1072)
(848, 1073)
(848, 1074)
(849, 1075)
(849, 1076)
(849, 1077)
(850, 1078)
(850, 1079)
(850, 1080)
(850, 1081)
(850, 1082)
(851, 1083)
(851, 1084)
(851, 1085)
(851, 1086)
(852, 1087)
(852, 1088)
(852, 1089)
(853, 1090)
(853, 1091)
(854, 1092)
(854, 1093)
(855, 1094)
(856, 1095)
(857, 1096)
(858, 1097)
(859, 1097)
(860, 1098)
(861, 1098)
(862, 1099)
(863, 1099)
(864, 1100)
(865, 1100)
(866, 1100)
(867, 1100)
(868, 1100)
(869, 1101)
(870, 1101)
(871, 1101)
(872, 1101)
(873, 1100)
(874, 1100)
(875, 1100)
(876, 1100)
(877, 1100)
(878, 1100)
(879, 1099)
(880, 1099)
(881, 1099)
(882, 1099)
(883, 1099)
(884, 1099)
(885, 1099)
(886, 1099)
(887, 1099)
(888, 1098)
(889, 1099)
(890, 1099)
(891, 1099)
(892, 1099)
(893, 1099)
(894, 1099)
(895, 1100)
(896, 1100)
(897, 1101)
(898, 1102)
(899, 1103)
(900, 1104)
(900, 1105)
(901, 1106)
(901, 1107)
(901, 1108)
(902, 1109)
(902, 1110)
(902, 1111)
(902, 1112)
(903, 1113)
(903, 1114)
(903, 1115)
(903, 1116)
(903, 1117)
(903, 1118)
(903, 1119)
(903, 1120)
(903, 1121)
(903, 1122)
