(1293, 714)
(1292, 715)
(1291, 715)
(1290, 716)
(1289, 717)
(1288, 718)
(1287, 718)
(1286, 719)
(1285, 720)
(1284, 721)
(1283, 721)
(1282, 722)
(1281, 723)
(1280, 724)
(1279, 725)
(1278, 726)
(1277, 726)
(1276, 727)
(1275, 728)
(1274, 729)
(1273, 730)
(1272, 731)
(1271, 732)
(1270, 733)
(1269, 734)
(1268, 735)
(1267, 736)
(1266, 737)
(1265, 738)
(1264, 739)
(1263, 740)
(1262, 741)
(1261, 742)
(1261, 743)
(1260, 744)
(1259, 745)
(1258, 746)
(1257, 747)
(1257, 748)
(1256, 749)
(1255, 750)
(1254, 751)
(1254, 752)
(1253, 753)
(1252, 754)
(1252, 755)
(1251, 756)
(1250, 757)
(1250, 758)
(1249, 759)
(1248, 760)
(1248, 761)
(1247, 762)
(1246, 763)
(1246, 764)
(1245, 765)
(1245, 766)
(1244, 767)
(1244, 768)
(1243, 769)
(1242, 770)
(1242, 771)
(1241, 772)
(1241, 773)
(1240, 774)
(1240, 775)
(1239, 776)
(1239, 777)
(1239, 778)
(1238, 779)
(1238, 780)
(1238, 781)
(1237, 782)
(1237, 783)
(1237, 784)
(1236, 785)
(1236, 786)
(1236, 787)
(1236, 788)
(1235, 789)
(1235, 790)
(1235, 791)
(1235, 792)
(1234, 793)
(1234, 794)
(1234, 795)
(1234, 796)
(1234, 797)
(1233, 798)
(1233, 799)
(1233, 800)
(1233, 801)
(1233, 802)
(1233, 803)
(1233, 804)
(1233, 805)
(1233, 806)
(1232, 807)
(1232, 808)
(1232, 809)
(1232, 810)
(1232, 811)
(1232, 812)
(1232, 813)
(1232, 814)
(1232, 815)
(1233, 816)
(1233, 817)
(1233, 818)
(1233, 819)
(1233, 820)
(1233, 821)
(1233, 822)
(1233, 823)
(1233, 824)
(1233, 825)
(1233, 826)
(1233, 827)
(1234, 828)
(1234, 829)
(1234, 830)
(1234, 831)
(1234, 832)
(1234, 833)
(1234, 834)
(1234, 835)
(1234, 836)
(1234, 837)
(1235, 838)
(1235, 839)
(1235, 840)
(1235, 841)
(1235, 842)
(1235, 843)
(1235, 844)
(1235, 845)
(1235, 846)
(1235, 847)
(1236, 848)
(1236, 849)
(1236, 850)
(1236, 851)
(1236, 852)
(1236, 853)
(1236, 854)
(1236, 855)
(1236, 856)
(1236, 857)
(1236, 858)
(1236, 859)
(1236, 860)
(1236, 861)
(1236, 862)
(1236, 863)
(1235, 864)
(1235, 865)
(1235, 866)
(1235, 867)
(1235, 868)
(1235, 869)
(1234, 870)
(1234, 871)
(1234, 872)
(1234, 873)
(1233, 874)
(1233, 875)
(1232, 876)
(1232, 877)
(1231, 878)
(1231, 879)
(1230, 880)
(1229, 881)
(1228, 882)
(1227, 883)
(1226, 884)
(1225, 884)
(1224, 885)
(1223, 886)
(1222, 886)
(1221, 887)
(1220, 887)
(1219, 888)
(1218, 888)
(1217, 889)
(1216, 889)
(1215, 889)
(1214, 889)
(1213, 890)
(1212, 890)
(1211, 890)
(1210, 890)
(1209, 890)
(1208, 890)
(1207, 889)
(1206, 889)
(1205, 889)
(1204, 889)
(1203, 889)
(1202, 888)
(1201, 888)
(1200, 888)
(1199, 887)
(1198, 887)
(1197, 887)
(1196, 886)
(1195, 886)
(1194, 885)
(1193, 885)
(1192, 885)
(1191, 884)
(1190, 884)
(1189, 884)
(1188, 883)
(1187, 883)
(1186, 883)
(1185, 882)
(1184, 882)
(1183, 882)
(1182, 881)
(1181, 881)
(1180, 881)
(1179, 881)
(1178, 880)
(1177, 880)
(1176, 880)
(1175, 880)
(1174, 880)
(1173, 879)
(1172, 879)
(1171, 879)
(1170, 879)
(1169, 879)
(1168, 880)
(1167, 880)
(1166, 881)
(1165, 882)
(1164, 883)
(1163, 884)
(1162, 885)
(1162, 886)
(1161, 887)
(1160, 888)
(1159, 889)
(1159, 890)
(1158, 891)
(1157, 892)
(1157, 893)
(1156, 894)
(1156, 895)
(1155, 896)
(1154, 897)
(1154, 898)
(1153, 899)
(1153, 900)
(1152, 901)
(1152, 902)
(1151, 903)
(1151, 904)
(1151, 905)
(1150, 906)
(1150, 907)
(1149, 908)
(1149, 909)
(1149, 910)
(1148, 911)
(1148, 912)
(1148, 913)
(1147, 914)
(1147, 915)
